Using existing task list: /root/autodl-tmp/workspace/FastWAM/evaluate_results/libero_plus/create_only_test/tasks.txt
 libero_spatial_208                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 15           100.00
 libero_spatial_209                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 18           100.00
 libero_spatial_210                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 19           100.00
 libero_spatial_211                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 2           100.00
 libero_spatial_212                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 20           100.00
 libero_spatial_213                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 21           100.00
 libero_spatial_214                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 22             0.00
 libero_spatial_215                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 23           100.00
 libero_spatial_216                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 24           100.00
 libero_spatial_217                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 25           100.00
 libero_spatial_218                                                                                                                                                                                                                                                                      pick up the black bowl on the stove and place it on the plate table 26           100.00
 libero_spatial_219                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 3           100.00
 libero_spatial_220                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 4           100.00
 libero_spatial_221                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 6           100.00
 libero_spatial_222                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 7           100.00
 libero_spatial_223                                                                                                                                                                                                                                                                       pick up the black bowl on the stove and place it on the plate table 9           100.00
 libero_spatial_224                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 1           100.00
 libero_spatial_225                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 10           100.00
 libero_spatial_226                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 11           100.00
 libero_spatial_227                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 12           100.00
 libero_spatial_228                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 14           100.00
 libero_spatial_229                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 15           100.00
 libero_spatial_230                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 16           100.00
 libero_spatial_231                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 18           100.00
 libero_spatial_232                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 19           100.00
 libero_spatial_233                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 2             0.00
 libero_spatial_234                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 20           100.00
 libero_spatial_235                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 21           100.00
 libero_spatial_236                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 22           100.00
 libero_spatial_237                                                                                                                                                                                                                                                                         pick up the black bowl on the stove and place it on the plate tb 23           100.00
 libero_spatial_238                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 3           100.00
 libero_spatial_239                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 5           100.00
 libero_spatial_240                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 6           100.00
 libero_spatial_241                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 7           100.00
 libero_spatial_242                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 8           100.00
 libero_spatial_243                                                                                                                                                                                                                                                                          pick up the black bowl on the stove and place it on the plate tb 9           100.00
 libero_spatial_244                                                                                                                                                                                                                                                              pick up the black bowl on the wooden cabinet and place it on the plate table 1             0.00
 libero_spatial_245                                                                                                                                                                                                                                                             pick up the black bowl on the wooden cabinet and place it on the plate table 14           100.00
 libero_spatial_246                                                                                                                                                                                                                                                             pick up the black bowl on the wooden cabinet and place it on the plate table 17           100.00
 libero_spatial_247                                                                                                                                                                                                                                                              pick up the black bowl on the wooden cabinet and place it on the plate table 2           100.00
 libero_spatial_248                                                                                                                                                                                                                                                             pick up the black bowl on the wooden cabinet and place it on the plate table 23           100.00
 libero_spatial_249                                                                                                                                                                                                                                                             pick up the black bowl on the wooden cabinet and place it on the plate table 27             0.00
 libero_spatial_250                                                                                                                                                                                                                                                             pick up the black bowl on the wooden cabinet and place it on the plate table 28             0.00
 libero_spatial_251                                                                                                                                                                                                                                                              pick up the black bowl on the wooden cabinet and place it on the plate table 3           100.00
 libero_spatial_252                                                                                                                                                                                                                                                              pick up the black bowl on the wooden cabinet and place it on the plate table 4           100.00
 libero_spatial_253                                                                                                                                                                                                                                                                 pick up the black bowl on the wooden cabinet and place it on the plate tb 1             0.00
 libero_spatial_254                                                                                                                                                                                                                                                                pick up the black bowl on the wooden cabinet and place it on the plate tb 12           100.00
 libero_spatial_255                                                                                                                                                                                                                                                                pick up the black bowl on the wooden cabinet and place it on the plate tb 17           100.00
 libero_spatial_256                                                                                                                                                                                                                                                                 pick up the black bowl on the wooden cabinet and place it on the plate tb 2           100.00
 libero_spatial_257                                                                                                                                                                                                                                                                 pick up the black bowl on the wooden cabinet and place it on the plate tb 6           100.00
 libero_spatial_258                                                                                                                                                                                                                             pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 1           100.00
 libero_spatial_259                                                                                                                                                                                                                            pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 11           100.00
 libero_spatial_260                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 101           100.00
 libero_spatial_261                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 121           100.00
 libero_spatial_262                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 131           100.00
 libero_spatial_263                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 141           100.00
 libero_spatial_264                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 151           100.00
 libero_spatial_265                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 161             0.00
 libero_spatial_266                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 171           100.00
 libero_spatial_267                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 211           100.00
 libero_spatial_268                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 221           100.00
 libero_spatial_269                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 231           100.00
 libero_spatial_270                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 241           100.00
 libero_spatial_271                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 271           100.00
 libero_spatial_272                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 281           100.00
 libero_spatial_273                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 291           100.00
 libero_spatial_274                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 301           100.00
 libero_spatial_275                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 311           100.00
 libero_spatial_276                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 331             0.00
 libero_spatial_277                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 341           100.00
 libero_spatial_278                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 351           100.00
 libero_spatial_279                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 361             0.00
 libero_spatial_280                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 371           100.00
 libero_spatial_281                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 401             0.00
 libero_spatial_282                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 411             0.00
 libero_spatial_283                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 421             0.00
 libero_spatial_284                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 431             0.00
 libero_spatial_285                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 441             0.00
 libero_spatial_286                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 451             0.00
 libero_spatial_287                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 471           100.00
 libero_spatial_288                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 481           100.00
 libero_spatial_289                                                                                                                                                                                                                           pick up the black bowl between the plate and the ramekin and place it on the plate view 0 0 100 0 0 initstate 491           100.00
 libero_spatial_290                                                                                                                                                                                                                                          pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 42             0.00
 libero_spatial_291                                                                                                                                                                                                                                          pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 62             0.00
 libero_spatial_292                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 102             0.00
 libero_spatial_293                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 112             0.00
 libero_spatial_294                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 132             0.00
 libero_spatial_295                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 142             0.00
 libero_spatial_296                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 152             0.00
 libero_spatial_297                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 162             0.00
 libero_spatial_298                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 192             0.00
 libero_spatial_299                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 202             0.00
 libero_spatial_300                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 212             0.00
 libero_spatial_301                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 222             0.00
 libero_spatial_302                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 232             0.00
 libero_spatial_303                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 242             0.00
 libero_spatial_304                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 252             0.00
 libero_spatial_305                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 262             0.00
 libero_spatial_306                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 272             0.00
 libero_spatial_307                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 282             0.00
 libero_spatial_308                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 292             0.00
 libero_spatial_309                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 302             0.00
 libero_spatial_310                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 312             0.00
 libero_spatial_311                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 322             0.00
 libero_spatial_312                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 332             0.00
 libero_spatial_313                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 342             0.00
 libero_spatial_314                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 352             0.00
 libero_spatial_315                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 362             0.00
 libero_spatial_316                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 372             0.00
 libero_spatial_317                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 382             0.00
 libero_spatial_318                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 392           100.00
 libero_spatial_319                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 402             0.00
 libero_spatial_320                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 412             0.00
 libero_spatial_321                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 422             0.00
 libero_spatial_322                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 432             0.00
 libero_spatial_323                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 452             0.00
 libero_spatial_324                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 462             0.00
 libero_spatial_325                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 472             0.00
 libero_spatial_326                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 482             0.00
 libero_spatial_327                                                                                                                                                                                                                                         pick up the black bowl next to the ramekin and place it on the plate view 0 0 100 0 0 initstate 492             0.00
 libero_spatial_328                                                                                                                                                                                                                                            pick up the black bowl from table center and place it on the plate view 0 0 100 0 0 initstate 13           100.00
 libero_spatial_329                                                                                                                                                                                                                                            pick up the black bowl from table center and place it on the plate view 0 0 100 0 0 initstate 23           100.00
